TIME,SEGMENTID,BUS COUNT                ,MESSAGE COUNT,SPEED
12/25/2014 11:50:32 PM,37,1.0,3.0,23
02/23/2013 11:50:32 PM,625,0.0,0.0,-1
12/22/2014 11:50:32 PM,1254,0.0,0.0,-1
12/14/2014 11:50:32 PM,62,0.0,0.0,-1
11/28/2014 11:50:32 PM,577,0.0,0.0,-1
02/11/2013 11:50:32 PM,445,4.0,15.0,27
12/16/2014 11:50:32 PM,1029,0.0,0.0,-1
01/16/2013 11:50:32 PM,1289,3.0,26.0,16
01/22/2013 11:50:32 PM,801,2.0,9.0,26
02/04/2013 11:50:32 PM,492,1.0,2.0,-1
02/21/2013 11:50:32 PM,427,1.0,8.0,34
02/14/2013 11:50:32 PM,844,1.0,2.0,28
01/31/2013 11:50:32 PM,1052,0.0,0.0,-1
12/23/2014 11:50:32 PM,74,3.0,12.0,32
02/22/2013 11:50:32 PM,495,1.0,7.0,33
02/05/2013 11:50:32 PM,349,1.0,4.0,28
01/29/2013 11:50:32 PM,106,0.0,0.0,-1
12/02/2014 11:50:32 PM,421,0.0,0.0,-1
02/10/2013 11:50:32 PM,386,0.0,0.0,-1
01/21/2013 11:50:32 PM,385,1.0,4.0,31
02/15/2013 11:50:32 PM,960,2.0,4.0,10
12/06/2014 11:50:32 PM,1225,0.0,0.0,-1
02/02/2013 11:50:32 PM,966,0.0,0.0,-1
12/04/2014 11:50:32 PM,191,1.0,9.0,7
12/25/2014 11:50:32 PM,316,1.0,6.0,25
12/08/2014 11:50:32 PM,1214,0.0,0.0,-1
12/09/2014 11:50:32 PM,304,0.0,0.0,-1
12/12/2014 11:50:32 PM,284,2.0,14.0,18
01/28/2013 11:50:32 PM,705,1.0,5.0,23
12/15/2014 11:50:32 PM,888,0.0,0.0,-1
02/09/2013 11:50:32 PM,390,1.0,7.0,29
02/25/2013 11:50:32 PM,712,0.0,0.0,-1
12/28/2014 11:50:32 PM,566,1.0,5.0,31
02/10/2013 11:50:32 PM,966,0.0,0.0,-1
02/09/2013 11:50:32 PM,571,0.0,0.0,-1
02/06/2013 11:50:32 PM,642,2.0,9.0,15
11/26/2014 11:50:32 PM,693,3.0,11.0,20
12/20/2014 11:50:32 PM,234,0.0,0.0,-1
02/17/2013 11:50:32 PM,775,1.0,6.0,29
12/26/2014 11:50:32 PM,1262,1.0,4.0,20
02/28/2013 11:50:32 PM,418,1.0,8.0,25
12/24/2014 11:50:32 PM,1287,1.0,13.0,26
12/07/2014 11:50:32 PM,882,0.0,0.0,-1
02/18/2013 11:50:32 PM,407,2.0,11.0,19
02/18/2013 11:50:32 PM,896,5.0,13.0,38
12/23/2014 11:50:32 PM,987,1.0,2.0,29
01/18/2013 11:50:32 PM,384,0.0,0.0,-1
02/14/2013 11:50:32 PM,308,0.0,0.0,-1
12/04/2014 11:50:32 PM,1301,14.0,161.0,8
12/23/2014 11:50:32 PM,413,4.0,29.0,19
12/28/2014 11:50:32 PM,944,2.0,9.0,22
12/09/2014 11:50:32 PM,640,0.0,0.0,-1
02/04/2013 11:50:32 PM,637,1.0,1.0,30
01/15/2013 11:50:32 PM,495,1.0,1.0,24
02/14/2013 11:50:32 PM,1091,0.0,0.0,-1
01/24/2013 11:50:32 PM,155,3.0,16.0,25
02/27/2013 11:50:32 PM,801,0.0,0.0,-1
12/29/2014 11:50:32 PM,301,0.0,0.0,-1
01/22/2013 11:50:32 PM,551,1.0,11.0,14
01/23/2013 11:50:32 PM,359,2.0,14.0,22
12/29/2014 11:50:32 PM,1221,5.0,29.0,20
01/30/2013 11:50:32 PM,124,1.0,6.0,25
02/24/2013 11:50:32 PM,788,0.0,0.0,-1
01/25/2013 11:50:32 PM,316,2.0,8.0,23
02/26/2013 11:50:32 PM,555,2.0,9.0,23
11/28/2014 11:50:32 PM,466,1.0,3.0,25
01/23/2013 11:50:32 PM,442,4.0,23.0,27
12/29/2014 11:50:32 PM,1254,4.0,22.0,22
02/09/2013 11:50:32 PM,240,1.0,4.0,20
01/22/2013 11:50:32 PM,57,1.0,5.0,32
12/10/2014 11:50:32 PM,806,6.0,17.0,32
02/28/2013 11:50:32 PM,444,1.0,9.0,24
12/26/2014 11:50:32 PM,686,0.0,0.0,-1
02/02/2013 11:50:32 PM,78,1.0,6.0,26
12/30/2014 11:50:32 PM,599,0.0,0.0,-1
01/28/2013 11:50:32 PM,425,0.0,0.0,-1
02/28/2013 11:50:32 PM,1261,1.0,8.0,27
02/18/2013 11:50:32 PM,844,0.0,0.0,-1
02/07/2013 11:50:32 PM,970,1.0,3.0,26
02/11/2013 11:50:32 PM,882,1.0,2.0,20
12/11/2014 11:50:32 PM,297,1.0,1.0,20
02/18/2013 11:50:32 PM,483,0.0,0.0,-1
01/31/2013 11:50:32 PM,13,1.0,5.0,26
02/26/2013 11:50:32 PM,390,1.0,11.0,16
12/10/2014 11:50:32 PM,256,1.0,1.0,24
11/25/2014 11:50:32 PM,1200,0.0,0.0,-1
02/15/2013 11:50:32 PM,611,0.0,0.0,-1
11/26/2014 11:50:32 PM,424,1.0,5.0,14
12/09/2014 11:50:32 PM,154,0.0,0.0,-1
02/24/2013 11:50:32 PM,1212,1.0,5.0,35
12/03/2014 11:50:32 PM,258,2.0,16.0,26
12/16/2014 11:50:32 PM,1099,2.0,10.0,18
12/17/2014 11:50:32 PM,426,1.0,1.0,27
12/27/2014 11:50:32 PM,1170,0.0,0.0,-1
02/03/2013 11:50:32 PM,185,0.0,0.0,-1
11/29/2014 11:50:32 PM,866,0.0,0.0,-1
12/02/2014 11:50:32 PM,1127,1.0,8.0,29
02/21/2013 11:50:32 PM,787,1.0,7.0,20
11/29/2014 11:50:32 PM,1301,2.0,7.0,13
01/17/2013 11:50:32 PM,772,1.0,16.0,21
11/29/2014 11:50:32 PM,453,2.0,9.0,14
01/26/2013 11:50:32 PM,53,2.0,12.0,20
01/17/2013 11:50:32 PM,591,0.0,0.0,-1
02/06/2013 11:50:32 PM,635,0.0,0.0,-1
12/24/2014 11:50:32 PM,822,2.0,7.0,33
01/16/2013 11:50:32 PM,1256,1.0,11.0,10
01/28/2013 11:50:32 PM,493,1.0,7.0,25
12/13/2014 11:50:32 PM,1153,1.0,14.0,19
02/04/2013 11:50:32 PM,87,1.0,4.0,18
11/27/2014 11:50:32 PM,413,2.0,11.0,24
12/13/2014 11:50:32 PM,587,0.0,0.0,-1
11/30/2014 11:50:32 PM,1226,0.0,0.0,-1
12/25/2014 11:50:32 PM,810,0.0,0.0,-1
01/21/2013 11:50:32 PM,767,0.0,0.0,-1
02/07/2013 11:50:32 PM,1034,0.0,0.0,-1
02/22/2013 11:50:32 PM,891,0.0,0.0,-1
02/08/2013 11:50:32 PM,578,1.0,1.0,53
01/30/2013 11:50:32 PM,203,1.0,13.0,19
02/26/2013 11:50:32 PM,1115,1.0,11.0,27
02/02/2013 11:50:32 PM,493,1.0,4.0,25
01/22/2013 11:50:32 PM,1276,3.0,11.0,20
12/22/2014 11:50:32 PM,229,1.0,1.0,15
12/18/2014 11:50:32 PM,997,0.0,0.0,-1
02/09/2013 11:50:32 PM,457,1.0,2.0,33
02/05/2013 11:50:32 PM,445,1.0,7.0,18
02/25/2013 11:50:32 PM,1225,0.0,0.0,-1
12/26/2014 11:50:32 PM,270,1.0,3.0,35
01/18/2013 11:50:32 PM,783,1.0,2.0,28
12/27/2014 11:50:32 PM,516,0.0,0.0,-1
01/18/2013 11:50:32 PM,94,2.0,23.0,15
11/30/2014 11:50:32 PM,59,0.0,0.0,-1
01/19/2013 11:50:32 PM,359,1.0,9.0,18
02/16/2013 11:50:32 PM,252,0.0,0.0,-1
12/15/2014 11:50:32 PM,383,2.0,14.0,15
01/21/2013 11:50:32 PM,856,0.0,0.0,-1
02/05/2013 11:50:32 PM,559,0.0,0.0,-1
01/29/2013 11:50:32 PM,144,1.0,6.0,20
02/06/2013 11:50:32 PM,1185,1.0,4.0,11
12/10/2014 11:50:32 PM,73,0.0,0.0,-1
12/02/2014 11:50:32 PM,787,0.0,0.0,-1
02/24/2013 11:50:32 PM,264,0.0,0.0,-1
02/02/2013 11:50:32 PM,363,0.0,0.0,-1
02/23/2013 11:50:32 PM,226,1.0,7.0,18
12/12/2014 11:50:32 PM,612,0.0,0.0,-1
11/25/2014 11:50:32 PM,410,1.0,9.0,23
12/08/2014 11:50:32 PM,541,1.0,7.0,18
02/18/2013 11:50:32 PM,490,0.0,0.0,-1
12/28/2014 11:50:32 PM,856,1.0,6.0,33
01/30/2013 11:50:32 PM,513,2.0,5.0,28
12/08/2014 11:50:32 PM,1028,1.0,2.0,27
02/10/2013 11:50:32 PM,97,0.0,0.0,-1
02/22/2013 11:50:32 PM,640,0.0,0.0,-1
12/15/2014 11:50:32 PM,898,3.0,9.0,36
02/13/2013 11:50:32 PM,1219,2.0,17.0,17
12/16/2014 11:50:32 PM,360,2.0,8.0,24
02/24/2013 11:50:32 PM,880,0.0,0.0,-1
02/02/2013 11:50:32 PM,166,0.0,0.0,-1
12/26/2014 11:50:32 PM,950,0.0,0.0,-1
02/14/2013 11:50:32 PM,514,1.0,11.0,24
11/26/2014 11:50:32 PM,943,0.0,0.0,-1
01/24/2013 11:50:32 PM,530,0.0,0.0,-1
02/06/2013 11:50:32 PM,448,1.0,7.0,19
12/30/2014 11:50:32 PM,853,0.0,0.0,-1
02/20/2013 11:50:32 PM,1200,1.0,6.0,32
02/01/2013 11:50:32 PM,608,1.0,1.0,54
02/14/2013 11:50:32 PM,484,1.0,5.0,24
12/07/2014 11:50:32 PM,898,1.0,4.0,38
12/05/2014 11:50:32 PM,1264,0.0,0.0,-1
12/20/2014 11:50:32 PM,131,1.0,19.0,14
01/31/2013 11:50:32 PM,166,0.0,0.0,-1
01/27/2013 11:50:32 PM,235,1.0,11.0,23
02/08/2013 11:50:32 PM,684,1.0,8.0,23
01/27/2013 11:50:32 PM,468,2.0,2.0,27
02/05/2013 11:50:32 PM,1024,0.0,0.0,-1
01/24/2013 11:50:32 PM,1209,1.0,11.0,21
01/22/2013 11:50:32 PM,799,3.0,9.0,34
01/18/2013 11:50:32 PM,308,3.0,16.0,13
12/26/2014 11:50:32 PM,64,0.0,0.0,-1
01/31/2013 11:50:32 PM,10,1.0,7.0,19
01/27/2013 11:50:32 PM,607,1.0,2.0,53
01/19/2013 11:50:32 PM,978,0.0,0.0,-1
12/08/2014 11:50:32 PM,345,1.0,2.0,25
11/28/2014 11:50:32 PM,376,0.0,0.0,-1
12/27/2014 11:50:32 PM,933,0.0,0.0,-1
02/04/2013 11:50:32 PM,364,1.0,1.0,22
02/17/2013 11:50:32 PM,97,2.0,7.0,28
02/04/2013 11:50:32 PM,373,0.0,0.0,-1
12/22/2014 11:50:32 PM,17,0.0,0.0,-1
12/03/2014 11:50:32 PM,321,1.0,5.0,22
11/26/2014 11:50:32 PM,430,4.0,8.0,37
01/19/2013 11:50:32 PM,1058,0.0,0.0,-1
12/29/2014 11:50:32 PM,325,1.0,8.0,21
12/09/2014 11:50:32 PM,116,2.0,4.0,15
01/29/2013 11:50:32 PM,287,3.0,24.0,16
02/24/2013 11:50:32 PM,192,1.0,13.0,14
12/25/2014 11:50:32 PM,1244,0.0,0.0,-1
02/11/2013 11:50:32 PM,14,0.0,0.0,-1
12/11/2014 11:50:32 PM,357,1.0,8.0,27
01/19/2013 11:50:32 PM,101,1.0,10.0,20
12/19/2014 11:50:32 PM,1011,0.0,0.0,-1
02/28/2013 11:50:32 PM,1257,4.0,36.0,17
12/08/2014 11:50:32 PM,1172,1.0,20.0,22
01/18/2013 11:50:32 PM,1245,2.0,9.0,25
12/02/2014 11:50:32 PM,275,0.0,0.0,-1
01/16/2013 11:50:32 PM,528,0.0,0.0,-1
12/21/2014 11:50:32 PM,773,0.0,0.0,-1
12/23/2014 11:50:32 PM,271,1.0,1.0,28
02/01/2013 11:50:32 PM,138,2.0,5.0,23
02/19/2013 11:50:32 PM,73,0.0,0.0,-1
02/14/2013 11:50:32 PM,272,1.0,1.0,26
01/20/2013 11:50:32 PM,91,0.0,0.0,-1
12/07/2014 11:50:32 PM,803,1.0,8.0,31
12/27/2014 11:50:32 PM,372,0.0,0.0,-1
02/02/2013 11:50:32 PM,397,2.0,14.0,24
02/25/2013 11:50:32 PM,34,0.0,0.0,-1
01/19/2013 11:50:32 PM,1281,1.0,3.0,22
12/29/2014 11:50:32 PM,692,1.0,8.0,20
12/21/2014 11:50:32 PM,942,0.0,0.0,-1
01/23/2013 11:50:32 PM,880,1.0,9.0,27
12/25/2014 11:50:32 PM,1294,0.0,0.0,-1
12/16/2014 11:50:32 PM,1290,1.0,3.0,18
02/08/2013 11:50:32 PM,62,1.0,6.0,34
01/26/2013 11:50:32 PM,158,0.0,0.0,-1
12/02/2014 11:50:32 PM,280,2.0,8.0,29
11/30/2014 11:50:32 PM,1224,1.0,3.0,29
02/28/2013 11:50:32 PM,946,0.0,0.0,-1
12/18/2014 11:50:32 PM,124,0.0,0.0,-1
02/27/2013 11:50:32 PM,257,3.0,15.0,18
12/27/2014 11:50:32 PM,596,0.0,0.0,-1
01/24/2013 11:50:32 PM,283,0.0,0.0,-1
12/23/2014 11:50:32 PM,321,1.0,3.0,25
02/09/2013 11:50:32 PM,589,0.0,0.0,-1
01/29/2013 11:50:32 PM,816,0.0,0.0,-1
01/30/2013 11:50:32 PM,1292,1.0,3.0,17
02/27/2013 11:50:32 PM,768,1.0,7.0,33
02/24/2013 11:50:32 PM,35,0.0,0.0,-1
12/16/2014 11:50:32 PM,123,3.0,26.0,16
11/29/2014 11:50:32 PM,1062,0.0,0.0,-1
01/31/2013 11:50:32 PM,506,0.0,0.0,-1
02/14/2013 11:50:32 PM,227,1.0,2.0,30
01/22/2013 11:50:32 PM,921,3.0,9.0,16
12/15/2014 11:50:32 PM,231,1.0,9.0,31
02/26/2013 11:50:32 PM,1055,0.0,0.0,-1
02/07/2013 11:50:32 PM,487,0.0,0.0,-1
02/21/2013 11:50:32 PM,378,3.0,26.0,22
12/07/2014 11:50:32 PM,687,0.0,0.0,-1
01/19/2013 11:50:32 PM,1202,1.0,3.0,30
02/08/2013 11:50:32 PM,40,2.0,10.0,27
11/30/2014 11:50:32 PM,629,0.0,0.0,-1
02/28/2013 11:50:32 PM,921,4.0,36.0,16
12/30/2014 11:50:32 PM,600,1.0,1.0,52
01/21/2013 11:50:32 PM,859,1.0,4.0,27
12/09/2014 11:50:32 PM,1053,4.0,19.0,24
12/24/2014 11:50:32 PM,531,2.0,3.0,26
12/12/2014 11:50:32 PM,243,0.0,0.0,-1
12/01/2014 11:50:32 PM,577,0.0,0.0,-1
12/22/2014 11:50:32 PM,534,1.0,3.0,12
02/24/2013 11:50:32 PM,140,0.0,0.0,-1
01/19/2013 11:50:32 PM,348,1.0,7.0,23
02/23/2013 11:50:32 PM,896,2.0,3.0,38
12/07/2014 11:50:32 PM,240,1.0,6.0,16
11/25/2014 11:50:32 PM,536,1.0,13.0,16
02/28/2013 11:50:32 PM,569,0.0,0.0,-1
02/17/2013 11:50:32 PM,1288,2.0,14.0,20
12/04/2014 11:50:32 PM,479,1.0,4.0,19
12/25/2014 11:50:32 PM,1132,0.0,0.0,-1
12/18/2014 11:50:32 PM,263,1.0,13.0,25
02/07/2013 11:50:32 PM,356,3.0,14.0,20
12/24/2014 11:50:32 PM,502,2.0,16.0,21
01/25/2013 11:50:32 PM,816,1.0,5.0,37
12/22/2014 11:50:32 PM,81,1.0,10.0,14
01/27/2013 11:50:32 PM,1306,0.0,0.0,-1
12/20/2014 11:50:32 PM,1057,1.0,1.0,22
02/08/2013 11:50:32 PM,85,1.0,9.0,22
12/21/2014 11:50:32 PM,278,0.0,0.0,-1
12/11/2014 11:50:32 PM,586,1.0,2.0,34
02/18/2013 11:50:32 PM,292,0.0,0.0,-1
12/25/2014 11:50:32 PM,877,1.0,1.0,20
12/12/2014 11:50:32 PM,208,1.0,11.0,23
01/26/2013 11:50:32 PM,415,1.0,8.0,22
12/07/2014 11:50:32 PM,799,0.0,0.0,-1
02/28/2013 11:50:32 PM,1258,0.0,0.0,-1
11/27/2014 11:50:32 PM,644,1.0,7.0,25
11/26/2014 11:50:32 PM,405,0.0,0.0,-1
02/20/2013 11:50:32 PM,557,0.0,0.0,-1
12/14/2014 11:50:32 PM,1306,0.0,0.0,-1
02/14/2013 11:50:32 PM,935,0.0,0.0,-1
12/06/2014 11:50:32 PM,1225,1.0,2.0,25
02/18/2013 11:50:32 PM,19,0.0,0.0,-1
02/05/2013 11:50:32 PM,1277,3.0,12.0,27
02/26/2013 11:50:32 PM,477,2.0,12.0,17
02/04/2013 11:50:32 PM,1132,1.0,8.0,30
12/09/2014 11:50:32 PM,997,1.0,13.0,21
12/16/2014 11:50:32 PM,1206,3.0,13.0,20
02/08/2013 11:50:32 PM,887,0.0,0.0,-1
12/25/2014 11:50:32 PM,108,1.0,5.0,19
01/19/2013 11:50:32 PM,17,0.0,0.0,-1
12/19/2014 11:50:32 PM,61,0.0,0.0,-1
02/11/2013 11:50:32 PM,1262,1.0,5.0,26
12/20/2014 11:50:32 PM,1250,1.0,4.0,37
12/21/2014 11:50:32 PM,1181,0.0,0.0,-1
01/27/2013 11:50:32 PM,372,0.0,0.0,-1
12/01/2014 11:50:32 PM,324,1.0,9.0,14
12/09/2014 11:50:32 PM,856,1.0,3.0,30
12/05/2014 11:50:32 PM,27,0.0,0.0,-1
01/29/2013 11:50:32 PM,777,1.0,4.0,32
02/26/2013 11:50:32 PM,43,2.0,6.0,14
11/30/2014 11:50:32 PM,569,1.0,5.0,27
02/25/2013 11:50:32 PM,544,1.0,4.0,14
02/09/2013 11:50:32 PM,552,1.0,6.0,16
02/14/2013 11:50:32 PM,601,4.0,11.0,36
12/06/2014 11:50:32 PM,168,0.0,0.0,-1
01/17/2013 11:50:32 PM,531,1.0,2.0,32
02/04/2013 11:50:32 PM,1229,0.0,0.0,-1
12/07/2014 11:50:32 PM,1302,2.0,6.0,15
12/02/2014 11:50:32 PM,1269,8.0,59.0,15
12/06/2014 11:50:32 PM,604,0.0,0.0,-1
02/19/2013 11:50:32 PM,832,0.0,0.0,-1
12/30/2014 11:50:32 PM,914,3.0,16.0,23
02/02/2013 11:50:32 PM,526,0.0,0.0,-1
12/13/2014 11:50:32 PM,173,1.0,9.0,23
02/21/2013 11:50:32 PM,828,0.0,0.0,-1
12/04/2014 11:50:32 PM,402,2.0,13.0,20
12/03/2014 11:50:32 PM,934,2.0,2.0,28
02/02/2013 11:50:32 PM,778,1.0,3.0,29
02/19/2013 11:50:32 PM,72,1.0,1.0,26
02/27/2013 11:50:32 PM,312,2.0,18.0,16
01/31/2013 11:50:32 PM,500,2.0,14.0,27
02/11/2013 11:50:32 PM,1238,1.0,9.0,15
12/30/2014 11:50:32 PM,495,1.0,8.0,13
12/02/2014 11:50:32 PM,283,2.0,16.0,21
11/29/2014 11:50:32 PM,338,1.0,6.0,28
02/12/2013 11:50:32 PM,509,1.0,5.0,22
01/17/2013 11:50:32 PM,8,1.0,8.0,33
12/11/2014 11:50:32 PM,267,0.0,0.0,-1
11/30/2014 11:50:32 PM,806,2.0,6.0,30
02/25/2013 11:50:32 PM,226,1.0,1.0,20
02/10/2013 11:50:32 PM,579,1.0,1.0,55
01/21/2013 11:50:32 PM,1011,0.0,0.0,-1
01/22/2013 11:50:32 PM,518,1.0,2.0,25
02/15/2013 11:50:32 PM,1304,0.0,0.0,-1
02/19/2013 11:50:32 PM,10,3.0,6.0,25
12/07/2014 11:50:32 PM,166,0.0,0.0,-1
01/18/2013 11:50:32 PM,44,0.0,0.0,-1
12/21/2014 11:50:32 PM,770,1.0,5.0,23
12/04/2014 11:50:32 PM,1133,3.0,10.0,29
12/04/2014 11:50:32 PM,954,1.0,2.0,22
12/15/2014 11:50:32 PM,1184,0.0,0.0,-1
12/24/2014 11:50:32 PM,1100,1.0,1.0,27
12/17/2014 11:50:32 PM,1171,1.0,9.0,37
02/21/2013 11:50:32 PM,826,2.0,6.0,29
12/07/2014 11:50:32 PM,777,1.0,5.0,26
12/14/2014 11:50:32 PM,242,0.0,0.0,-1
02/01/2013 11:50:32 PM,180,3.0,18.0,16
02/15/2013 11:50:32 PM,270,4.0,16.0,35
02/12/2013 11:50:32 PM,85,1.0,8.0,25
12/26/2014 11:50:32 PM,618,5.0,7.0,43
01/28/2013 11:50:32 PM,344,1.0,5.0,30
12/28/2014 11:50:32 PM,255,1.0,1.0,34
01/18/2013 11:50:32 PM,236,0.0,0.0,-1
12/26/2014 11:50:32 PM,842,1.0,4.0,26
12/17/2014 11:50:32 PM,774,0.0,0.0,-1
11/29/2014 11:50:32 PM,928,2.0,13.0,15
12/19/2014 11:50:32 PM,673,0.0,0.0,-1
12/03/2014 11:50:32 PM,618,0.0,0.0,-1
12/14/2014 11:50:32 PM,813,1.0,6.0,31
12/08/2014 11:50:32 PM,469,3.0,8.0,31
02/26/2013 11:50:32 PM,358,3.0,11.0,16
01/25/2013 11:50:32 PM,1105,2.0,10.0,35
01/26/2013 11:50:32 PM,458,1.0,1.0,33
12/19/2014 11:50:32 PM,195,1.0,13.0,20
12/16/2014 11:50:32 PM,404,1.0,10.0,25
02/12/2013 11:50:32 PM,366,6.0,17.0,31
02/07/2013 11:50:32 PM,898,0.0,0.0,-1
12/29/2014 11:50:32 PM,1240,0.0,0.0,-1
11/30/2014 11:50:32 PM,1225,1.0,7.0,25
02/18/2013 11:50:32 PM,960,1.0,5.0,14
01/18/2013 11:50:32 PM,693,1.0,4.0,20
02/09/2013 11:50:32 PM,1132,1.0,5.0,28
02/26/2013 11:50:32 PM,900,3.0,22.0,27
01/18/2013 11:50:32 PM,211,1.0,3.0,31
12/27/2014 11:50:32 PM,928,0.0,0.0,-1
12/12/2014 11:50:32 PM,966,0.0,0.0,-1
01/25/2013 11:50:32 PM,579,3.0,5.0,41
02/01/2013 11:50:32 PM,517,3.0,14.0,18
02/07/2013 11:50:32 PM,553,1.0,8.0,18
12/02/2014 11:50:32 PM,939,0.0,0.0,-1
02/17/2013 11:50:32 PM,829,1.0,2.0,24
02/19/2013 11:50:32 PM,1034,0.0,0.0,-1
02/05/2013 11:50:32 PM,87,1.0,3.0,25
01/27/2013 11:50:32 PM,386,0.0,0.0,-1
11/26/2014 11:50:32 PM,40,1.0,3.0,34
01/23/2013 11:50:32 PM,926,0.0,0.0,-1
02/01/2013 11:50:32 PM,473,0.0,0.0,-1
12/10/2014 11:50:32 PM,810,1.0,5.0,17
01/29/2013 11:50:32 PM,80,1.0,11.0,22
02/02/2013 11:50:32 PM,516,0.0,0.0,-1
01/26/2013 11:50:32 PM,980,0.0,0.0,-1
12/03/2014 11:50:32 PM,695,0.0,0.0,-1
01/25/2013 11:50:32 PM,255,1.0,5.0,24
12/14/2014 11:50:32 PM,1185,2.0,8.0,29
12/20/2014 11:50:32 PM,84,1.0,1.0,29
12/05/2014 11:50:32 PM,946,0.0,0.0,-1
11/26/2014 11:50:32 PM,768,1.0,6.0,20
12/19/2014 11:50:32 PM,1257,0.0,0.0,-1
01/15/2013 11:50:32 PM,737,1.0,9.0,23
02/20/2013 11:50:32 PM,190,1.0,10.0,20
02/04/2013 11:50:32 PM,859,1.0,6.0,29
02/22/2013 11:50:32 PM,29,1.0,4.0,12
12/02/2014 11:50:32 PM,1253,1.0,3.0,17
12/16/2014 11:50:32 PM,178,1.0,4.0,17
02/19/2013 11:50:32 PM,197,2.0,10.0,35
12/22/2014 11:50:32 PM,149,0.0,0.0,-1
12/13/2014 11:50:32 PM,898,0.0,0.0,-1
12/08/2014 11:50:32 PM,755,0.0,0.0,-1
01/23/2013 11:50:32 PM,637,4.0,19.0,27
02/28/2013 11:50:32 PM,939,0.0,0.0,-1
02/11/2013 11:50:32 PM,234,2.0,10.0,27
02/26/2013 11:50:32 PM,1248,5.0,42.0,27
01/20/2013 11:50:32 PM,1244,0.0,0.0,-1
12/29/2014 11:50:32 PM,448,0.0,0.0,-1
01/26/2013 11:50:32 PM,82,0.0,0.0,-1
01/23/2013 11:50:32 PM,390,2.0,11.0,19
02/14/2013 11:50:32 PM,43,0.0,0.0,-1
12/01/2014 11:50:32 PM,1242,0.0,0.0,-1
01/16/2013 11:50:32 PM,396,1.0,6.0,18
02/27/2013 11:50:32 PM,618,0.0,0.0,-1
12/28/2014 11:50:32 PM,856,0.0,0.0,-1
01/24/2013 11:50:32 PM,559,0.0,0.0,-1
02/21/2013 11:50:32 PM,148,2.0,9.0,41
02/10/2013 11:50:32 PM,3,1.0,5.0,25
01/25/2013 11:50:32 PM,1260,0.0,0.0,-1
12/03/2014 11:50:32 PM,441,1.0,6.0,16
01/17/2013 11:50:32 PM,132,0.0,0.0,-1
02/27/2013 11:50:32 PM,28,0.0,0.0,-1
12/19/2014 11:50:32 PM,424,1.0,5.0,21
12/12/2014 11:50:32 PM,495,0.0,0.0,-1
12/17/2014 11:50:32 PM,399,1.0,2.0,21
01/29/2013 11:50:32 PM,336,1.0,3.0,28
01/28/2013 11:50:32 PM,545,1.0,2.0,21
02/19/2013 11:50:32 PM,44,0.0,0.0,-1
02/23/2013 11:50:32 PM,937,0.0,0.0,-1
12/10/2014 11:50:32 PM,832,0.0,0.0,-1
11/26/2014 11:50:32 PM,703,0.0,0.0,-1
11/30/2014 11:50:32 PM,540,0.0,0.0,-1
12/11/2014 11:50:32 PM,805,2.0,9.0,29
01/16/2013 11:50:32 PM,627,0.0,0.0,-1
02/23/2013 11:50:32 PM,305,1.0,5.0,26
11/27/2014 11:50:32 PM,132,1.0,4.0,19
12/08/2014 11:50:32 PM,333,0.0,0.0,-1
12/18/2014 11:50:32 PM,1242,2.0,18.0,22
02/10/2013 11:50:32 PM,760,3.0,17.0,18
12/09/2014 11:50:32 PM,30,0.0,0.0,-1
12/23/2014 11:50:32 PM,28,1.0,6.0,19
02/16/2013 11:50:32 PM,877,1.0,1.0,20
12/21/2014 11:50:32 PM,143,1.0,9.0,21
11/25/2014 11:50:32 PM,770,4.0,9.0,22
02/19/2013 11:50:32 PM,487,0.0,0.0,-1
11/28/2014 11:50:32 PM,478,1.0,11.0,21
02/20/2013 11:50:32 PM,381,2.0,9.0,14
02/24/2013 11:50:32 PM,469,1.0,4.0,33
12/21/2014 11:50:32 PM,477,0.0,0.0,-1
11/29/2014 11:50:32 PM,862,0.0,0.0,-1
12/06/2014 11:50:32 PM,864,0.0,0.0,-1
02/18/2013 11:50:32 PM,499,1.0,9.0,29
12/16/2014 11:50:32 PM,644,1.0,8.0,22
12/06/2014 11:50:32 PM,425,1.0,11.0,15
12/14/2014 11:50:32 PM,787,0.0,0.0,-1
12/21/2014 11:50:32 PM,39,1.0,10.0,16
01/23/2013 11:50:32 PM,410,0.0,0.0,-1
01/30/2013 11:50:32 PM,512,1.0,5.0,34
12/20/2014 11:50:32 PM,202,1.0,7.0,15
12/04/2014 11:50:32 PM,400,1.0,6.0,16
02/17/2013 11:50:32 PM,363,1.0,6.0,16
02/21/2013 11:50:32 PM,176,1.0,9.0,27
12/24/2014 11:50:32 PM,1208,0.0,0.0,-1
02/13/2013 11:50:32 PM,1099,2.0,20.0,26
12/20/2014 11:50:32 PM,1285,1.0,3.0,10
12/02/2014 11:50:32 PM,220,1.0,9.0,21
12/17/2014 11:50:32 PM,686,1.0,9.0,18
01/15/2013 11:50:32 PM,922,7.0,47.0,16
02/12/2013 11:50:32 PM,132,0.0,0.0,-1
12/20/2014 11:50:32 PM,207,2.0,8.0,21
02/10/2013 11:50:32 PM,417,2.0,9.0,23
01/21/2013 11:50:32 PM,492,0.0,0.0,-1
12/28/2014 11:50:32 PM,515,0.0,0.0,-1
11/26/2014 11:50:32 PM,875,0.0,0.0,-1
12/10/2014 11:50:32 PM,1040,0.0,0.0,-1
